mean,variance,std_dev,skewness,kurtosis,entropy,zero_crossings,band_0_power,band_0_relative_power,band_1_power,band_1_relative_power,band_2_power,band_2_relative_power,band_3_power,band_3_relative_power,band_4_power,band_4_relative_power,wavelet_0_mean,wavelet_0_variance,wavelet_1_mean,wavelet_1_variance,wavelet_2_mean,wavelet_2_variance,wavelet_3_mean,wavelet_3_variance,wavelet_4_mean,wavelet_4_variance
-11.980339,89997.54,299.9959,0.40056946653175046,25.979524643987773,12752219.0,49528,13373.04,0.037381843,8652.311,0.024185922,16223.744,0.045350455,55741.21,0.15581417,35078.242,0.09805469,-47.79666,118444.69,0.044552065,88341.16,0.04089287,81614.12,2.507845,95667.02,-7.567381,85960.94
-9.476341,89663.305,299.43832,0.3793080099909327,26.28931440915933,9168817.0,51110,13418.244,0.0375374,8686.73,0.024301039,16278.191,0.04553807,55673.375,0.15574569,35143.805,0.09831443,-37.8326,114314.11,-0.015240858,88485.03,0.03644294,81560.91,1.7597697,95601.586,-7.1457,85784.79
-8.438059,89658.305,299.42996,0.34163950316741154,26.263965463947503,7990262.5,51386,13421.419,0.037551977,8684.244,0.024297768,16269.049,0.0455194,55691.656,0.15582046,35124.46,0.09827522,-33.696404,114071.31,-0.020640396,88529.23,0.035698455,81564.62,2.5795121,95617.15,-7.1840343,85763.21
-8.450129,89542.84,299.2371,0.3982393257160102,26.3485454860609,7548169.5,50945,13422.164,0.037577737,8690.949,0.024331858,16269.881,0.04555043,55580.22,0.15560672,35130.105,0.09835298,-33.705147,112996.016,-0.08593023,88275.02,0.016220441,81506.24,1.8112732,95552.88,-6.9918385,85721.945
-8.584973,89518.555,299.1965,0.39970392963029017,26.360918483481004,7661679.0,50341,13416.332,0.037569758,8689.986,0.02433457,16271.912,0.04556624,55577.15,0.1556327,35129.99,0.098374516,-34.316494,112995.66,-0.109063834,88293.984,0.01904301,81491.04,2.378682,95528.23,-6.969832,85690.375
-8.429375,89488.87,299.1469,0.3883982007123737,26.361944396711962,7516024.0,50376,13412.88,0.03757688,8684.254,0.024329389,16267.236,0.04557351,55510.79,0.15551637,35120.52,0.098391965,-33.564972,113187.086,-0.081457496,88156.42,0.0120151825,81444.766,1.9784522,95526.53,-6.517555,85674.23
-8.786837,89475.336,299.12427,0.37300774885170057,26.338159466021285,8070075.0,50120,13405.114,0.03756234,8676.005,0.024310948,16269.27,0.04558796,55463.36,0.15541334,35139.023,0.098462716,-34.92203,113551.41,-0.117341295,88098.68,0.0044847634,81416.91,1.4616513,95577.25,-6.169564,85667.875
-8.87237,89469.42,299.1144,0.3788674443973993,26.34999605829373,8127981.5,50395,13411.836,0.037578367,8669.712,0.024291499,16268.359,0.045582004,55462.61,0.15539962,35139.633,0.09845706,-35.288113,113841.58,-0.15107591,88153.06,0.012411672,81414.67,1.5611966,95605.71,-6.3090687,85671.29
-7.926164,89546.75,299.24362,0.3514013475387309,26.28977946759797,7038292.5,50514,13405.847,0.037541986,8664.175,0.024263319,16263.486,0.045544576,55523.406,0.15548879,35147.816,0.09842861,-31.419584,114404.375,-0.1695899,88276.21,0.005463551,81457.03,2.1356885,95714.766,-6.3331804,85724.836
-8.910694,89415.32,299.02396,0.39677930470356904,26.37187983195558,8088778.5,51007,13401.895,0.037574653,8654.613,0.024264785,16262.85,0.045595862,55323.242,0.15510878,35156.066,0.098566435,-35.321705,114101.875,-0.14186111,87754.64,0.0067655523,81335.69,1.9289032,95607.1,-5.9869304,85693.49
-9.6458235,89420.875,299.03323,0.4364415641599035,26.38186287483384,8748897.0,50246,13416.631,0.037611295,8648.823,0.02424554,16263.035,0.045590717,55337.375,0.15512913,35143.08,0.09851778,-38.256123,113865.28,-0.22454043,87758.04,-0.006229047,81359.78,1.9065837,95573.53,-6.4629226,85702.69
-9.367446,89416.83,299.02646,0.41981489804030925,26.385231513809007,8470946.0,50636,13422.653,0.03762431,8646.604,0.024236824,16266.393,0.04559544,55355.125,0.15516295,35134.883,0.09848468,-37.250896,113055.12,-0.17584433,87754.63,-0.006866483,81354.51,1.8213774,95517.56,-6.7454996,85715.766
-9.289372,89358.95,298.9297,0.3947350984498213,26.417734830204346,8416161.0,50583,13410.628,0.03761377,8641.409,0.024237193,16268.389,0.04562914,55273.617,0.15502997,35140.598,0.098561406,-37.02395,112400.5,-0.23075716,87519.52,-0.014459073,81296.53,1.9844878,95498.58,-6.842049,85651.805
-9.03937,89337.99,298.89462,0.36541065534365347,26.403597955889577,8230228.0,51034,13427.72,0.037669826,8634.659,0.02422348,16265.97,0.045632187,55271.965,0.15505873,35131.22,0.09855633,-36.061665,112095.76,-0.24010865,87559.734,-0.021370208,81270.23,2.168605,95478.93,-6.7637715,85619.71
-10.408961,89303.8,298.8374,0.4201882390447214,26.451117783859857,9706310.0,50364,13417.09,0.037650947,8629.34,0.024215594,16271.518,0.04566102,55198.086,0.1548965,35145.72,0.098625675,-41.590046,111982.02,-0.19411303,87399.77,-0.025432412,81222.59,1.321894,95401.69,-6.7660165,85617.555
-10.750115,89326.164,298.87482,0.43004734156710905,26.44777075440782,10091470.0,50012,13426.641,0.037675444,8628.522,0.02421182,16269.399,0.045652285,55196.46,0.15488246,35133.05,0.0985841,-42.99358,112138.54,-0.19058001,87372.72,-0.026429677,81232.25,1.62092,95388.78,-6.8150887,85639.15
-11.281527,89310.516,298.84866,0.4508222768253773,26.45446348835243,10607297.0,49692,13441.481,0.037717696,8622.988,0.024196682,16259.906,0.045626387,55200.867,0.15489733,35135.516,0.09859261,-45.24067,112057.56,-0.19206636,87386.27,-0.02762471,81227.32,1.4935659,95368.26,-6.868574,85636.63
-11.31234,89277.7,298.79373,0.4387766152594331,26.458195857387814,10683149.0,49608,13426.4,0.037688684,8622.109,0.02420276,16262.092,0.045648634,55159.69,0.15483645,35133.48,0.09862171,-45.389244,112145.8,-0.21515946,87343.63,-0.028578628,81205.914,1.6215569,95353.91,-6.858255,85605.85
-10.2972,89549.45,299.24814,0.4187119212373554,26.384691701702668,9646107.0,50920,13482.01,0.03773666,8631.812,0.02416077,16299.987,0.04562429,55534.95,0.15544446,35162.055,0.09841994,-41.550175,114018.44,-0.07480018,88279.07,-0.006349377,81527.89,2.433964,95742.76,-6.4269776,85737.49
-10.126466,89531.12,299.2175,0.40636567683617264,26.368076679842094,9516677.0,50881,13475.303,0.037728116,8620.963,0.024136947,16293.977,0.04561983,55522.832,0.15545267,35150.992,0.09841565,-40.908554,114169.96,-0.049147937,88295.7,0.00025040255,81516.31,2.3259296,95735.24,-6.1548834,85716.52
-10.08242,89537.54,299.22824,0.4163275353522581,26.36870759999923,9419190.0,50875,13472.701,0.037719898,8632.9,0.024169773,16298.312,0.04563084,55521.992,0.15544647,35136.3,0.09837208,-40.605,113952.82,-0.006689382,88259.41,-0.0016014992,81529.805,2.0254786,95683.945,-6.2165585,85737.75
-10.524013,89413.37,299.0207,0.4745728755095445,26.45448718174458,9592947.0,50124,13444.084,0.037678648,8651.115,0.024245782,16279.338,0.045624785,55477.234,0.15548156,35121.5,0.09843219,-42.465637,113392.73,0.111946166,88253.45,0.015980203,81423.74,1.8375493,95567.86,-7.3309917,85630.52
-9.617669,89469.93,299.11523,0.45217500285056716,26.420415098898328,8502989.0,50202,13432.751,0.0376378,8650.68,0.02423871,16275.637,0.045603402,55528.99,0.15558904,35117.676,0.09839772,-38.778175,113685.055,0.13325189,88420.664,0.009665529,81477.35,2.6865885,95628.875,-7.4037642,85639.49
-8.675109,89529.4,299.21463,0.4093080012819935,26.356731574550007,7623138.0,50804,13430.081,0.037601605,8662.09,0.024252161,16267.822,0.04554673,55693.742,0.1559316,35130.844,0.09835951,-34.99848,113207.62,0.10534143,88827.82,0.008994677,81515.63,2.7650447,95708.46,-7.9326096,85657.23
-3.1419816,383.24588,19.576666,0.1231652037859365,0.10144411684187293,2873741.5,82671,10.382638,0.008840207,1.3962916,0.0011888604,0.3457581,0.00029439275,251.48645,0.21412596,114.98814,0.09790566,-12.577842,1564.4326,-0.00081964623,522.5742,0.0002542993,301.38425,0.62194055,262.88428,-2.27939,293.33633
-3.5887256,364.19235,19.083824,0.2234551557625689,0.23786947974046235,3221266.2,84554,9.53795,0.008253632,1.3847506,0.0011982892,0.32576448,0.00028189918,248.32257,0.21488509,115.329094,0.09979964,-14.346046,1325.408,-0.003371747,528.46735,-0.00011583771,286.4301,0.6362942,246.58939,-2.349916,295.99307
-6.5654993,10396.32,101.96235,-3.6839722653229927,50.244146347263154,10669215.0,53241,1407.5818,0.042583063,9.073249,0.00027448972,367.85117,0.011128468,7627.578,0.23075436,3254.0469,0.0984435,-26.137379,52645.07,-0.1274853,14942.202,-0.012865908,9589.768,6.1837773,6565.7217,-0.92934734,6654.492
-6.9848833,10484.273,102.39274,-3.560923326919163,48.19876587480833,11298900.0,53031,1382.1672,0.04143925,9.3255205,0.00027959177,367.34796,0.011013591,7731.937,0.23181398,3282.0984,0.09840177,-27.961246,53343.824,-0.14852814,14970.776,-0.016587222,9696.1455,6.402556,6553.299,-1.3991755,6706.622
-6.75465,10641.237,103.15637,-3.4362281782696775,46.11438350427986,10968394.0,53090,1414.1426,0.041838787,9.980332,0.0002952779,367.46692,0.010871868,7859.6826,0.23253639,3293.3154,0.09743595,-27.009556,54136.027,-0.13010877,15255.971,-0.009879206,9849.901,5.8222246,6578.9414,-1.4311311,6845.143
-6.1580224,10659.686,103.24575,-3.506863351695952,46.970284196776596,10295753.0,53448,1399.4086,0.041440886,10.526427,0.0003117206,370.40173,0.01096876,7795.503,0.23084934,3262.5042,0.096613005,-24.72702,54043.83,-0.09018128,15109.039,-0.0017451906,9869.218,5.5848346,6609.869,-0.54738086,6886.286
-7.353935,10934.584,104.56856,-3.3313342342354564,44.11259573350781,12016608.0,53442,1391.4508,0.040618014,12.608528,0.0003680571,371.1219,0.0108334655,7842.372,0.22892766,3341.8765,0.097553134,-29.481007,56281.766,-0.025645042,15084.064,0.013391813,9936.458,5.908552,6852.3447,-0.8474616,7025.596
-7.2813025,11214.417,105.89815,-3.2288050386362923,42.39612760370871,11912953.0,53170,1381.5919,0.03952765,12.89888,0.00036903983,369.54156,0.010572666,8030.3784,0.2297509,3432.2617,0.098197766,-29.172968,58546.027,-0.017449703,15423.782,0.01576924,10165.51,5.29857,6984.182,-0.6659326,7131.2905
-40.091274,3965932.2,1991.4648,-0.07032873840925641,0.41717478013909837,98852000.0,102407,2900813.5,0.18293007,1907233.5,0.12027328,1876944.0,0.11836317,790150.1,0.049828164,1553489.0,0.09796557,-160.53212,21287504.0,0.20677333,5343146.0,0.16029541,1408777.8,16.39455,2913506.8,11.158031,2792528.8
-41.205753,3967784.0,1991.9297,-0.07153251392282209,0.41484382550566323,101172820.0,101828,2907552.2,0.18327717,1903918.5,0.12001325,1877723.2,0.11836203,789419.94,0.04976098,1554113.5,0.09796334,-167.03026,21313212.0,0.09787077,5344019.0,0.03993311,1408027.8,19.40745,2915003.0,12.374916,2793638.5
-41.585705,3969627.0,1992.3923,-0.07254467223022346,0.41470698898184377,102295740.0,101980,2914216.8,0.18360135,1900268.1,0.1197206,1878202.4,0.11833042,790002.94,0.049771726,1555168.5,0.09797865,-167.39658,21314522.0,0.21807443,5346026.0,0.03901341,1408289.9,17.770908,2916554.5,9.969142,2794785.5
-40.126694,3973207.8,1993.2906,-0.06888957976988792,0.40842181960300383,99189064.0,103090,2917462.2,0.18362407,1909185.9,0.12016351,1872405.0,0.11784853,785389.06,0.049432117,1555309.6,0.09789065,-162.60593,21358570.0,0.1600545,5329731.0,0.058672678,1400349.5,18.354364,2916530.5,11.07051,2801477.5
-15.573049,131366.27,362.44485,-0.06278114972407273,26.130702409370755,19420382.0,68644,23579.719,0.044902284,15306.145,0.029147118,21400.555,0.040752556,80816.89,0.15389764,51210.98,0.09751982,-62.678825,184387.81,-0.07924979,119416.875,-0.3899131,118937.88,-22.928972,138488.75,-3.9691184,125759.77
-15.632287,131315.55,362.37488,-0.07130126840268677,26.118926433581628,19556682.0,68813,23571.223,0.044893675,15298.769,0.029137986,21393.812,0.04074659,80813.31,0.15391678,51201.57,0.09751835,-62.84723,183737.3,-0.08805013,119310.695,-0.53166354,118894.68,-23.039934,138399.2,-3.8309014,125704.914
-19.499697,245259.4,495.23672,2.37429499250112,569.1918397516562,34600990.0,69286,30763.191,0.031055992,16181.457,0.01633547,26223.543,0.026473137,170260.1,0.17188062,78792.4,0.07954234,-78.38244,290681.84,-0.08180879,189684.73,-1.0591049,212666.19,-31.993021,263297.4,-1.1750275,245440.19
-17.70836,246594.89,496.58322,2.345717074557835,563.0606088869299,31555964.0,70521,29509.615,0.03030139,16033.164,0.01646335,25363.02,0.026043538,168136.8,0.17264809,76387.27,0.07843683,-71.105705,291121.16,-0.090263106,190613.98,-1.242723,213831.22,-27.75717,264940.97,-2.9844437,246757.92
-17.13246,246725.12,496.71432,2.339646960148044,562.4629673399127,30780776.0,71079,30061.26,0.030542118,16152.692,0.01641107,25778.219,0.026190566,169656.8,0.17237063,77648.48,0.07889054,-68.744316,290855.8,-0.0918825,190678.47,-1.2883711,213940.12,-27.021778,265076.53,-3.4478533,246897.88
-16.722818,246827.33,496.8172,2.339490883543118,561.9948192653028,30182166.0,71628,27438.184,0.029177634,15807.184,0.016809283,23982.613,0.025502997,163289.98,0.17364179,72053.5,0.076621346,-67.00257,290516.3,-0.10766697,190721.38,-1.313519,214008.92,-26.496618,265163.8,-4.0295687,247013.17
-16.412685,247013.19,497.0042,2.342547078718267,561.1756319917317,29667540.0,72193,30634.54,0.030826263,16193.217,0.016294561,26141.486,0.02630509,171076.56,0.17214723,78857.01,0.07935053,-65.88626,291252.3,-0.10821105,190962.28,-1.3266218,214166.88,-25.821398,265399.06,-4.5564675,247201.83
-6.3365145,461.65335,21.48612,-0.46709473534408164,21.095420626219074,6239870.5,63787,12.522696,0.008306398,0.45035216,0.00029872195,6.210656,0.0041195746,544.9434,0.36146504,165.51288,0.10978593,-25.319738,1531.8423,-0.008895569,1047.6357,-0.00448774,682.48627,5.298268,284.7694,0.92069364,273.10175
,,,,,,66032,,,,,,,,,,,,,,,,,,,,
-10.469263,1548.0186,39.344868,0.7109705745648509,6.096983278340684,10645889.0,61056,119.66589,0.020703845,44.50686,0.007700298,114.6817,0.01984151,1711.0527,0.29603565,367.8591,0.06364468,-41.88583,2687.1729,0.012787266,3913.053,0.019852225,1275.1533,5.488163,1461.9385,-8.630278,1134.0236
44671.64,43012500000.0,207394.56,5.07729107911867,27.168860887636406,-177429710000.0,39736,121955130.0,0.00071112684,10350405.0,6.0353763e-05,29783484.0,0.00017366908,35965660000.0,0.20971769,18003446000.0,0.10497905,178728.86,4510859000.0,-61.64629,60252600000.0,2.4477189,36000723000.0,99124.48,40383390000.0,-63204.992,39856476000.0
44616.754,42892067000.0,207104.0,5.074397184763706,27.13098931287108,-177195860000.0,39839,125479224.0,0.00073104474,10522049.0,6.130169e-05,30459612.0,0.00017745838,35996060000.0,0.20971386,18019385000.0,0.10498134,178493.2,4437608000.0,-55.99733,60077986000.0,1.4934603,35899253000.0,99005.73,40263570000.0,-63129.387,39744430000.0
0.0667632,67927.66,260.62933,0.08971456727008213,8.349367688817358,-873180.75,20760,25429.734,0.094500735,16918.84,0.06287297,46356.906,0.17226927,25348.078,0.09419729,21754.404,0.08084265,0.5057816,236219.12,0.12768197,140070.17,-0.045375653,40232.332,11.172454,64810.676,-3.103436,46301.742
1.5603273,68052.6,260.86893,0.08290884074146675,8.117872473748166,-3387023.2,20884,25955.363,0.096377455,17257.123,0.06407915,46660.64,0.17326029,25142.168,0.0933579,21669.836,0.08046443,6.685983,240991.31,0.16682449,140657.03,-0.043158937,40043.16,11.472737,64663.957,-3.040586,46077.01
-12.779682,1244.0348,35.270878,-1.4233800309596045,20.49901388588687,14089093.0,57397,410.75146,0.10480162,20.051167,0.005115976,43.71052,0.011152567,822.11664,0.20975982,312.4986,0.07973278,-51.099358,7202.7764,-0.01098242,1751.6891,-0.006258928,754.8699,11.78277,823.70105,-6.8623147,651.3353
-12.699194,1245.4221,35.29054,-1.422120675782039,20.497795086579167,13995960.0,57520,417.46967,0.105653174,20.154959,0.0051008146,44.345203,0.011222879,823.98224,0.20853333,310.78326,0.07865299,-50.803566,7138.4185,-0.027792392,1779.653,-0.003954822,761.465,12.0919695,827.6306,-6.826413,651.8851
-13.534384,1277.1104,35.73668,-1.3598561504271056,19.440591366067228,14993227.0,57024,424.9341,0.10535442,20.375023,0.0050516035,44.317944,0.010987801,843.4346,0.20911373,314.6192,0.07800391,-54.130146,7393.816,-0.015988324,1808.2397,-0.0058267033,768.1182,12.338858,839.3469,-6.934841,667.51184
-11.743189,1482.7007,38.50585,0.08917509211814456,0.48759639118647646,13360106.0,53246,70.30439,0.022076271,9.413975,0.0029560807,11.480204,0.003604897,996.4651,0.31289986,353.8593,0.11111531,-47.048748,11764.06,0.00926225,1397.9578,0.003647241,1098.728,0.22422288,1053.5713,-6.502854,477.33
-11.550222,1517.0616,38.949474,0.044075661366754844,0.4769923187930081,13251768.0,53329,71.30591,0.021902276,9.469237,0.0029085649,11.486858,0.003528296,1047.7054,0.3218125,354.71848,0.10895509,-46.220974,12123.86,0.010057894,1467.3705,0.0021304155,1134.1426,0.05416516,1056.6023,-6.5062785,480.55774
-11.188301,1470.6788,38.34943,-0.015663148083904437,0.5242497512250912,12889153.0,53819,69.26603,0.021803139,9.47534,0.0029825899,11.591706,0.0036487668,1043.422,0.32844204,348.5089,0.109701514,-44.74581,11641.501,0.002327903,1494.8488,0.00017344828,1122.9257,-0.8026367,998.83545,-6.4500995,476.70428
-12.930681,9285.102,96.35923,-2.633464751589106,68.61054283428453,17480756.0,65198,2702.6206,0.09554099,623.5492,0.02204324,379.80786,0.01342668,5902.926,0.20867576,2168.4304,0.07665671,-51.92341,56243.24,0.13371195,11991.921,-0.0956628,6357.011,4.0484066,5977.6826,-0.8806454,5493.6255
-1.3582758,13262.56,115.163185,-1.1778443659993967,34.858653146556584,-472971.12,59930,3735.6948,0.120074935,710.64886,0.0228421,483.79587,0.015550455,6364.911,0.20458478,2353.2944,0.07564099,-5.485922,113743.875,-0.0003345318,12136.478,-0.084049925,7277.484,-1.133407,6321.5376,-1.7467054,5808.217
-12.39886,11342.139,106.49947,0.3361288579608314,4.732531576382263,14678832.0,59066,2489.5378,0.09382836,203.55553,0.0076718177,297.37335,0.011207724,5732.611,0.21605675,2044.6371,0.07706046,-49.606388,95309.9,-0.0520224,10301.413,-0.02171386,6425.828,-3.3322566,5533.107,-0.3274486,5100.222
-5.740086,1281.201,35.79387,-1.5287639722273278,40.03307170181761,5675035.0,74460,71.97409,0.016040264,13.1224165,0.0029244833,73.50552,0.016381562,1013.96423,0.22597374,365.81873,0.081526965,-22.966534,3336.1094,0.0015035416,1838.5802,-0.04589549,1004.8558,11.051,1325.5593,1.6208581,937.56067
-6.4623637,1498.1643,38.706127,-2.1940594192284033,38.59356753172065,6843336.0,73882,73.663925,0.014148186,13.003491,0.0024975021,73.0809,0.014036208,1188.7329,0.22831276,420.90283,0.08084027,-25.861488,3845.5752,0.0005219412,2128.8884,-0.03398015,1193.141,10.73351,1582.323,2.0954547,1097.7462
-5.798217,1586.7004,39.83341,-1.7060106671180104,36.67324856691962,5975191.0,73615,75.22303,0.013605183,12.965177,0.0023449415,73.26882,0.013251736,1261.7688,0.2282093,460.00735,0.08319905,-23.186474,3952.9634,-0.0017265565,2181.0654,-0.011668087,1306.7488,11.814878,1657.0132,1.488255,1178.9595
-5.8339763,1605.5452,40.069256,-1.7352011979801838,35.75418341179029,6083572.0,73332,74.150536,0.013157789,12.8887205,0.0022870644,72.895996,0.012935174,1300.7609,0.23081608,469.88617,0.08337988,-23.372416,3965.8333,0.0017687881,2273.5586,-0.002680546,1327.883,11.143886,1686.042,1.7337899,1192.1958
-26.327637,398.77136,19.969261,0.067366212461051,-0.010045708106431128,27470060.0,32751,100.97192,0.07999757,7.4895744,0.0059338063,5.886896,0.0046640434,284.32648,0.22526489,127.391815,0.10092941,-105.33226,2150.965,-0.007112996,383.4491,-0.011702611,348.52072,5.5634623,342.53265,-4.460914,187.12486
-26.048578,398.9036,19.97257,0.05829071902561926,-0.021925990294731967,27146444.0,32957,102.83394,0.0827307,7.5679154,0.006088447,5.891332,0.0047396226,278.709,0.22422357,127.34197,0.10244761,-104.17686,2219.54,-0.009473002,368.3418,-0.0115423985,342.57187,5.441172,340.52686,-4.425274,184.041
-26.25538,400.885,20.022114,0.06381944421157631,-0.02335628710613724,27401216.0,32880,94.26552,0.07544022,7.388977,0.005913361,5.792387,0.004635618,286.00903,0.22889158,128.31203,0.10268747,-105.02658,2191.0142,-0.008528363,400.821,-0.012658026,345.12653,5.5911,341.37067,-4.434068,185.59012
-26.11413,396.8652,19.921476,0.06369975267998731,-0.013752810983074237,27213844.0,32930,103.42008,0.082040116,7.3564763,0.005835677,5.774538,0.0045807716,291.96863,0.23161015,125.03086,0.09918331,-104.46426,2146.2207,-0.0033106732,406.225,-0.0119094625,349.3124,5.3305144,339.28244,-4.4701066,183.43976
-25.944798,396.435,19.910675,0.05621616816908565,-0.00011093337607981368,27014378.0,33052,95.06732,0.07665634,7.123231,0.005743728,5.6847405,0.0045838193,291.17126,0.2347823,124.632126,0.100495555,-103.76102,2189.3066,-0.0060659316,404.00467,-0.019997394,348.43344,5.29342,330.81418,-4.474694,182.09628
-26.073557,393.77188,19.843687,0.06771990318188008,0.010842179697815535,27150588.0,32822,102.645935,0.08254638,7.1722074,0.005767786,5.6964626,0.004581013,292.37845,0.23512654,122.034256,0.09813819,-104.30705,2158.6072,0.0030373195,403.6167,-0.023246462,350.37036,5.4069505,324.68152,-4.52608,182.26668
-16.40606,2673.4822,51.705727,-16.569301938884678,395.798543055669,16999918.0,39538,335.43518,0.031934083,1.3153765,0.00012522642,93.37547,0.008889527,2032.0021,0.19345057,1075.9836,0.102435745,-65.61329,3473.8113,-0.027787711,3514.9395,0.009820022,2133.8071,-3.6939893,2886.0105,-1.7499069,2486.4739
-16.343939,2661.941,51.594,-16.62498344965579,397.6665327012212,16881048.0,39278,326.85077,0.031525332,1.2835133,0.00012379712,91.82238,0.008856431,2015.4166,0.19439049,1064.7618,0.102698155,-65.34354,3452.364,-0.025412431,3506.1082,0.0096180085,2135.1365,-4.1124773,2867.1743,-1.7629263,2475.0347
-16.078485,2640.9854,51.39052,-16.899610352642476,405.6650945838114,16590812.0,40358,331.8608,0.031907465,1.1730771,0.000112787995,92.599884,0.008903213,2018.1858,0.19404277,1071.534,0.10302492,-64.34,3433.9446,-0.01405981,3442.5671,0.004520515,2130.105,-3.8936787,2833.2097,-1.5337572,2463.0469
-15.521857,2661.3518,51.58829,-16.98116406851828,405.74774410018136,16021104.0,41593,328.3452,0.031472925,1.157452,0.000110945424,94.18581,0.009028006,2017.7563,0.19340831,1076.8674,0.10322114,-62.078358,3371.6934,-0.008598154,3471.535,0.0034764067,2138.0234,-3.8118136,2863.5203,-1.5397016,2491.7126
13.774296,77473.97,278.34146,4.294729797017599,23.528853027461825,-50164900.0,59413,953.77075,0.018973976,544.22186,0.010826557,1824.4836,0.03629563,7995.2812,0.1590553,4715.4175,0.09380684,55.07883,1050849.4,-0.044805292,14648.983,-0.015923051,16240.246,-2.6451395,9921.959,2.0820086,12668.373
-11.791556,429.604,20.72689,0.039070400612670704,0.6249374152062055,11588821.0,59825,181.63391,0.13074058,1.9250083,0.0013856263,2.561812,0.0018439993,233.84027,0.16831887,42.662083,0.030708283,-47.17138,2520.197,0.0018684153,436.62833,-0.00078223215,251.98262,-2.254073,386.17072,1.8505188,227.44409
110.6563,4056387.0,2014.0474,16.082149844241044,274.70000308899245,-340060740.0,62797,21009.738,0.0013471659,13190.213,0.00084576994,30404.973,0.001949598,3373733.0,0.21632722,1535452.0,0.09845475,442.438,3119560.5,-0.5694822,5104345.0,-0.048319742,1641490.1,216.17378,4865438.0,176.40643,4186271.2
116.9646,4062761.0,2015.6292,16.03764272667466,273.6315719728528,-353039780.0,62843,21724.703,0.0013931746,14176.625,0.000909127,31243.863,0.002003625,3377379.0,0.21658656,1538547.0,0.09866486,467.646,3107015.8,-0.6361599,5124401.0,-0.04551543,1645179.2,217.49907,4875000.0,182.53616,4189878.8
118.5507,4063501.0,2015.8127,16.031201841290642,273.4806254938956,-355259650.0,62463,21300.049,0.0013633491,12983.384,0.0008310256,30383.328,0.0019447414,3380517.0,0.21637627,1539362.1,0.09852973,473.97852,3103475.0,-0.6590454,5126453.0,-0.04339744,1645896.0,216.67857,4876585.0,183.23244,4190494.8
122.90304,4065888.5,2016.4048,16.011738797050533,273.01887556762034,-362503140.0,65245,21025.422,0.0013452625,13553.287,0.00086717546,30426.518,0.0019467698,3388573.0,0.21680993,1543195.0,0.09873773,491.29413,3089240.2,-0.63649714,5134599.5,-0.04506804,1648180.4,214.92505,4881546.5,184.01518,4193092.5
-11.224449,1116.79,33.418407,0.1971141251102429,0.11036286854529598,12308930.0,60434,237.13878,0.06576002,6.324926,0.0017539402,4.2573547,0.0011805902,739.598,0.20509501,386.6534,0.10722133,-44.82902,7221.8975,0.0063796253,1390.0961,-0.008763796,598.67444,-11.093233,889.3244,-0.5451071,501.81006
-11.101796,1089.8947,33.013554,0.19246814320324515,0.09494275489303483,12142625.0,60803,232.60957,0.06549386,6.2758913,0.0017670484,4.16071,0.0011714951,723.30176,0.20365381,380.9893,0.10727185,-44.33118,6874.4775,0.016728692,1374.3837,-0.012684496,585.384,-11.175905,882.83374,-0.5439938,499.53394
-11.218642,1103.6945,33.221897,0.15018212855002264,0.02745997183353932,12352289.0,60222,234.53033,0.065901205,6.284592,0.0017659216,4.165482,0.0011704682,740.14435,0.20797482,380.1291,0.10681333,-44.890694,7145.8384,0.0050953873,1369.1057,0.012827507,588.7947,-10.901528,882.6962,-0.5001948,494.45908
-11.045756,1104.7535,33.23783,0.14650358879616435,0.039127500884540645,12156565.0,60573,245.43208,0.068749726,6.2940545,0.0017630723,4.409961,0.0012353056,750.6156,0.21026027,376.39734,0.105435334,-44.23171,7132.3135,0.010777231,1401.805,0.010307609,596.39624,-11.111745,879.5082,-0.44994307,492.11072
-11.194673,1118.9572,33.450817,0.1257502160934772,0.03868182786637542,12361397.0,59808,247.53508,0.068777904,6.2979136,0.0017498826,4.3247066,0.0012016247,769.6642,0.21385208,379.4857,0.105440535,-44.82346,7422.7754,0.005134435,1414.5352,-0.0062864907,618.8822,-10.929238,859.39734,-0.4851976,488.91486
-11.021777,1137.7352,33.73033,0.13796974137870394,0.03505480501414571,12167526.0,59182,244.4802,0.0678228,6.2291155,0.0017280583,4.3543167,0.0012079586,786.14734,0.21809012,380.4097,0.105531864,-44.090893,7721.524,0.0011238874,1440.2242,0.00073888304,635.6416,-10.811051,859.07806,-0.5285508,482.5583
-10.907925,1129.3397,33.60565,0.1293076900283255,0.024083959113347486,12042747.0,59476,243.57014,0.06833015,6.218546,0.0017445248,4.4884906,0.0012591823,783.7632,0.21987364,378.19394,0.10609694,-43.634995,7580.048,0.002213711,1444.5927,0.008356689,631.8533,-10.810307,863.3272,-0.51594293,481.75055
-10.995607,1133.2317,33.663506,0.13723485344181133,0.027833610545048515,12130462.0,59196,244.9531,0.06822707,6.2219768,0.0017330144,4.3585844,0.0012140016,784.63324,0.2185448,381.8937,0.106369294,-44.04577,7672.2036,0.0014175676,1437.7323,0.007969324,631.4809,-10.82694,860.334,-0.5392761,481.3352
-10.96913,1133.2708,33.664085,0.137682346084444,0.02628329832512799,12102553.0,59307,237.20312,0.06604361,6.2390733,0.0017371225,4.449891,0.0012389671,796.7459,0.22183508,383.41257,0.10675217,-43.78666,7591.9653,-0.0021567866,1465.9514,-0.0038361212,636.6123,-10.9190445,866.641,-0.51681644,484.10132
